label,slope,dem,fault_distance
0,87.307014,1670,50.0
0,87.49383,1149,50.0
0,80.537674,678,50.0
0,71.56505,824,50.0
0,87.758125,847,50.0
1,85.6142,1098,50.0
0,79.0068,1448,50.0
0,83.085625,1033,50.0
0,84.26801,897,50.0
1,85.766495,984,50.0
0,74.206825,220,50.0
1,84.91414,281,50.0
0,56.309933,792,50.0
1,86.92383,1876,50.0
0,63.434948,776,50.0
0,48.189682,152,50.0
0,68.58328,243,50.0
1,85.77514,917,50.0
1,86.064125,1423,50.0
0,56.309933,185,50.0
0,26.56505,788,50.0
1,69.62547,189,50.0
0,82.04803,466,50.0
0,87.51979,1260,50.0
0,60.982857,814,50.0
0,80.60154,1012,50.0
0,82.40536,949,50.0
0,72.4516,171,50.0
1,86.54284,931,50.0
0,57.688465,788,50.0
0,81.95053,522,50.0
1,69.62547,777,50.0
1,86.0336,613,50.0
1,85.95531,1097,50.0
1,84.997215,975,50.0
1,48.189682,150,50.0
0,80.81531,1174,50.0
0,84.69543,1094,50.0
0,64.12331,780,50.0
0,45.0,779,50.0
0,48.189682,781,50.0
1,85.19042,1506,50.0
1,85.766495,901,50.0
1,85.27297,1498,50.0
1,85.960335,1177,50.0
1,84.98765,841,50.0
1,86.67349,629,50.0
1,85.71352,558,50.0
0,54.73561,771,50.0
1,86.30862,833,50.0
0,48.189682,146,50.0
1,86.58607,1071,50.0
0,87.791275,1008,50.0
1,86.35558,909,50.0
0,56.309933,228,50.0
0,83.66949,958,50.0
1,85.25274,890,50.0
1,85.81198,950,50.0
0,76.366974,1130,50.0
0,82.40536,928,50.0
0,83.88933,1101,50.0
0,57.688465,777,50.0
1,86.23767,995,50.0
1,82.10485,192,50.0
0,84.11897,1384,50.0
0,64.12331,777,50.0
0,84.289406,376,50.0
0,87.67427,1476,50.0
0,84.8109,618,50.0
1,85.695404,424,50.0
0,84.58403,991,50.0
0,60.982857,789,50.0
0,77.760445,1767,50.0
0,72.65393,774,50.0
0,80.050865,880,50.0
0,83.66949,1527,50.0
0,79.0068,836,50.0
0,81.01512,486,50.0
0,48.189682,788,50.0
1,85.45853,854,50.0
1,85.37796,1348,50.0
1,86.42366,1347,50.0
1,86.38111,1029,50.0
1,86.0917,1287,50.0
1,85.97532,988,50.0
0,26.56505,777,50.0
0,57.688465,785,50.0
0,78.57824,619,50.0
1,86.83113,940,50.0
0,84.296486,977,50.0
1,86.55691,1379,50.0
1,87.16314,1274,50.0
0,45.0,784,50.0
0,35.26439,781,50.0
1,84.958626,941,50.0
0,87.61869,993,50.0
1,80.66413,420,50.0
0,84.23181,353,50.0
0,81.82866,740,50.0
1,84.997215,889,50.0
0,87.63043,1213,50.0
0,87.512794,1190,50.0
1,86.42541,846,50.0
1,86.7726,1126,50.0
1,86.35374,954,50.0
0,45.0,787,50.0
1,86.99137,1251,50.0
1,86.145134,1300,50.0
1,87.10581,1435,50.0
0,35.26439,145,50.0
0,79.857895,828,50.0
1,86.72283,1617,50.0
1,84.958626,731,50.0
0,83.1962,1010,50.0
0,82.9958,917,50.0
0,83.085625,1033,50.0
0,83.30163,1374,50.0
0,54.73561,815,50.0
0,82.519485,1040,50.0
1,86.54441,882,50.0
1,84.98765,1243,50.0
0,84.11897,1018,50.0
1,85.514534,1233,50.0
1,86.933754,1728,50.0
0,83.66949,779,50.0
1,84.45883,939,50.0
0,48.189682,160,50.0
0,87.98424,1227,50.0
1,86.850334,975,50.0
1,48.189682,179,50.0
1,86.10976,1647,50.0
0,79.480255,893,50.0
0,64.12331,795,50.0
1,85.42608,904,50.0
1,85.94011,1450,50.0
0,82.10485,1366,50.0
0,87.32176,1104,50.0
0,80.050865,1072,50.0
1,0.0,768,50.0
0,84.20236,1210,50.0
0,84.20977,1167,50.0
0,87.59574,1481,50.0
0,84.296486,824,50.0
1,85.35142,805,50.0
0,84.289406,1339,50.0
0,84.087746,972,50.0
0,84.67829,1190,50.0
0,57.688465,847,50.0
0,60.982857,789,50.0
0,84.20236,270,50.0
0,57.688465,783,50.0
1,85.88551,791,50.0
0,48.189682,773,50.0
1,85.23636,815,50.0
0,76.82529,473,50.0
1,85.20728,1323,50.0
0,84.52875,1185,50.0
1,85.42608,505,50.0
0,84.296486,707,50.0
0,26.56505,787,50.0
1,85.116745,1040,50.0
0,83.33571,1075,50.0
0,87.95263,980,50.0
0,45.0,774,50.0
0,81.635,1573,50.0
0,84.56578,586,50.0
1,85.60453,1052,50.0
1,0.0,768,50.0
0,48.189682,773,50.0
0,87.56335,428,50.0
0,48.189682,782,50.0
1,45.0,796,50.0
0,84.063995,952,50.0
1,86.851524,348,50.0
1,85.25274,994,50.0
0,84.78948,1171,50.0
0,60.982857,771,50.0
0,87.687096,587,50.0
0,82.33774,924,50.0
1,80.56977,304,50.0
1,85.601295,882,50.0
1,85.42971,905,50.0
1,85.751976,900,50.0
1,86.16462,565,50.0
0,82.285835,969,50.0
1,85.86413,1211,50.0
1,86.905945,1100,50.0
0,80.56977,627,50.0
1,86.7188,1149,50.0
1,87.11591,1520,50.0
1,85.37796,867,50.0
0,83.085625,286,50.0
1,85.03026,1180,50.0
0,65.90515,804,50.0
0,64.12331,168,50.0
0,83.085625,954,50.0
1,85.514534,757,50.0
0,57.688465,768,50.0
0,48.189682,787,50.0
0,78.90419,1349,50.0
0,0.0,768,50.0
1,87.24707,704,50.0
1,85.5384,707,50.0
0,84.23181,778,50.0
0,35.26439,770,50.0
0,56.309933,779,50.0
0,82.17876,948,50.0
0,82.88871,858,50.0
0,81.89028,1053,50.0
1,85.749054,711,50.0
0,35.26439,796,50.0
1,86.84198,936,50.0
1,85.35142,1055,50.0
0,81.25383,912,50.0
0,84.91414,975,50.0
1,85.04885,1427,50.0
1,86.35374,655,50.0
1,86.31435,885,50.0
0,77.760445,1180,50.0
0,82.9958,771,50.0
1,85.514534,1129,50.0
1,71.06817,776,50.0
0,45.0,180,50.0
0,84.35902,830,50.0
0,35.26439,777,50.0
0,57.688465,800,50.0
0,83.98271,929,50.0
1,87.48054,1091,50.0
0,57.688465,836,50.0
0,77.760445,897,50.0
0,83.33571,905,50.0
1,86.905945,648,50.0
1,85.14314,1096,50.0
1,86.905945,722,50.0
1,85.84241,1197,50.0
0,82.551155,690,50.0
1,85.70448,505,50.0
0,60.982857,770,50.0
1,86.533356,1210,50.0
1,86.310524,1147,50.0
0,63.434948,811,50.0
0,82.17876,927,50.0
0,73.398445,1020,50.0
1,86.188034,1298,50.0
1,86.729515,762,50.0
0,48.189682,136,50.0
0,83.59076,657,50.0
1,87.20812,1066,50.0
0,64.7606,779,50.0
0,77.395615,820,50.0
0,84.32453,650,50.0
1,86.56156,569,50.0
1,85.396645,728,50.0
0,48.189682,775,50.0
0,48.189682,771,50.0
1,86.776436,1298,50.0
0,64.7606,777,50.0
0,64.7606,781,50.0
1,85.94011,732,50.0
0,26.56505,780,50.0
0,71.06817,173,50.0
1,85.60453,854,50.0
1,85.381714,1286,50.0
1,85.469185,730,50.0
0,87.95752,1681,50.0
1,86.40435,1647,50.0
1,85.737305,1840,50.0
0,83.79145,1308,50.0
0,35.26439,772,50.0
0,57.688465,770,50.0
1,86.45461,1290,50.0
1,85.436966,814,50.0
1,87.11317,684,50.0
0,80.050865,1060,50.0
1,0.0,768,50.0
0,87.43936,1106,50.0
1,84.958626,1128,50.0
1,77.395615,888,50.0
1,81.123604,886,50.0
1,0.0,780,50.0
1,86.80662,603,50.0
0,84.837296,516,50.0
0,83.86309,1367,50.0
1,85.91697,1045,50.0
0,80.56977,960,50.0
0,75.28564,420,50.0
1,87.61405,767,50.0
0,68.198586,828,50.0
1,87.034,1266,50.0
0,56.309933,772,50.0
1,86.87851,1091,50.0
0,80.050865,505,50.0
0,82.33774,461,50.0
1,80.56977,1443,50.0
0,82.9958,785,50.0
1,87.06818,1357,50.0
1,86.188034,401,50.0
0,77.760445,356,50.0
0,57.688465,777,50.0
1,86.64654,1301,50.0
1,87.057556,851,50.0
1,86.75062,1140,50.0
0,87.3085,687,50.0
1,86.13638,845,50.0
1,63.434948,347,50.0
1,86.686035,961,50.0
0,84.69543,723,50.0
0,83.66949,705,50.0
0,26.56505,828,50.0
0,83.56048,438,50.0
0,35.26439,770,50.0
0,84.20236,967,50.0
0,81.2792,1195,50.0
0,84.91414,997,50.0
1,86.87967,1529,50.0
1,71.79923,1309,50.0
1,86.832344,1305,50.0
1,85.098915,1068,50.0
1,85.37796,919,50.0
0,82.40536,1140,50.0
0,26.56505,773,50.0
0,48.189682,779,50.0
1,86.37569,1236,50.0
0,81.52128,1145,50.0
0,54.73561,778,50.0
1,86.344475,1522,50.0
1,86.004776,982,50.0
1,77.54542,1057,50.0
0,26.56505,771,50.0
1,85.08541,1185,50.0
1,86.59512,911,50.0
0,84.063995,555,50.0
0,84.35902,1087,50.0
0,83.14771,782,50.0
0,82.33774,1032,50.0
0,84.45883,932,50.0
1,45.0,776,50.0
1,84.65519,854,50.0
1,48.189682,165,50.0
1,86.31625,1304,50.0
1,86.63499,1423,50.0
1,86.39725,1286,50.0
0,79.736565,1028,50.0
0,84.79486,565,50.0
0,80.9311,191,50.0
0,64.7606,187,50.0
0,74.49864,865,50.0
1,85.44058,1032,50.0
1,86.61744,830,50.0
1,81.95053,1063,50.0
1,86.49955,1165,50.0
0,81.47448,1220,50.0
0,84.660995,1033,50.0
1,85.93755,1325,50.0
0,79.34469,605,50.0
0,84.93406,279,50.0
0,83.466965,643,50.0
0,84.56578,1113,50.0
0,57.688465,775,50.0
0,84.11897,1055,50.0
0,83.110664,458,50.0
0,71.79923,777,50.0
0,84.45883,952,50.0
0,26.56505,787,50.0
1,85.88286,606,50.0
0,84.289406,542,50.0
0,84.18747,1005,50.0
0,82.88871,1870,50.0
0,81.95053,1197,50.0
0,45.0,163,50.0
1,86.87851,1545,50.0
1,87.090935,956,50.0
0,76.91152,903,50.0
0,74.638596,841,50.0
0,83.39135,379,50.0
0,74.0546,178,50.0
0,84.82678,1003,50.0
1,85.25274,1385,50.0
1,84.69543,638,50.0
0,56.309933,313,50.0
1,86.639336,1125,50.0
0,84.65519,929,50.0
0,54.73561,779,50.0
1,85.601295,1003,50.0
1,85.766495,813,50.0
0,84.79486,885,50.0
1,86.91604,1171,50.0
1,85.5384,842,50.0
1,85.10339,917,50.0
1,85.695404,1330,50.0
0,83.99924,1413,50.0
0,80.60154,981,50.0
0,82.551155,904,50.0
0,78.030525,308,50.0
0,87.28671,468,50.0
1,87.156166,1038,50.0
1,85.15617,1421,50.0
1,85.14314,906,50.0
1,80.050865,1427,50.0
1,86.08257,937,50.0
0,48.189682,768,50.0
0,80.66413,540,50.0
1,26.56505,165,50.0
0,76.82529,620,50.0
0,88.22134,1324,50.0
0,60.982857,779,50.0
0,26.56505,768,50.0
0,84.063995,1406,50.0
0,48.189682,789,50.0
1,85.12117,1069,50.0
0,84.91414,1093,50.0
0,81.544395,1277,50.0
0,70.52878,179,50.0
1,85.42608,917,50.0
1,85.04885,492,50.0
1,48.189682,789,50.0
0,68.58328,167,50.0
0,87.42192,1139,50.0
1,86.188034,1147,50.0
0,81.01512,938,50.0
0,81.98995,1002,50.0
1,45.0,177,50.0
0,83.8096,1294,50.0
1,87.6627,1057,50.0
1,84.99244,1100,50.0
1,85.19042,694,50.0
0,35.26439,790,50.0
0,83.99924,723,50.0
1,85.64283,858,50.0
0,26.56505,785,50.0
1,81.635,741,50.0
1,87.09374,1752,50.0
1,85.9778,1205,50.0
1,86.95976,1310,50.0
0,87.276764,832,50.0
1,86.24374,1015,50.0
0,56.309933,193,50.0
1,87.21473,932,50.0
0,68.198586,194,50.0
0,84.26801,741,50.0
0,68.198586,179,50.0
0,84.56578,1292,50.0
0,48.189682,778,50.0
1,85.834175,976,50.0
1,85.87486,936,50.0
0,60.982857,770,50.0
1,85.19042,774,50.0
1,85.601295,823,50.0
0,87.395424,1190,50.0
1,85.594795,944,50.0
0,56.309933,788,50.0
0,87.40345,531,50.0
0,87.67476,1357,50.0
0,69.62547,860,50.0
1,86.35374,516,50.0
1,86.494644,1034,50.0
0,82.88871,1339,50.0
0,84.58403,427,50.0
1,85.469185,803,50.0
0,45.0,778,50.0
0,87.73813,1403,50.0
0,83.79145,942,50.0
0,81.069855,1084,50.0
0,84.625885,864,50.0
1,86.19434,1224,50.0
1,85.86413,1181,50.0
0,84.67829,491,50.0
0,84.063995,591,50.0
0,45.0,133,50.0
0,87.88035,1205,50.0
0,68.58328,774,50.0
1,86.7726,997,50.0
0,81.8078,183,50.0
0,84.88891,1158,50.0
0,54.73561,777,50.0
0,78.69006,835,50.0
1,85.14314,1194,50.0
0,48.189682,163,50.0
0,83.39135,1005,50.0
1,86.25178,1491,50.0
1,85.64283,1060,50.0
1,87.090935,927,50.0
1,85.27297,917,50.0
0,69.62547,793,50.0
0,45.0,772,50.0
0,57.688465,162,50.0
0,83.78232,790,50.0
0,74.638596,786,50.0
0,26.56505,785,50.0
1,86.23157,1094,50.0
1,86.12535,1169,50.0
0,83.66949,1114,50.0
0,84.91414,437,50.0
1,86.0072,1018,50.0
0,84.88891,1408,50.0
0,84.70676,538,50.0
1,86.65369,819,50.0
0,0.0,768,50.0
0,76.91152,414,50.0
0,84.35902,993,50.0
1,87.00986,1244,50.0
1,85.316605,655,50.0
0,35.26439,148,50.0
0,78.90419,509,50.0
0,65.90515,796,50.0
1,87.090935,914,50.0
0,81.069855,408,50.0
0,77.395615,1555,50.0
1,86.484764,614,50.0
0,48.189682,774,50.0
0,87.543274,907,50.0
1,86.0336,462,50.0
0,83.3244,1172,50.0
0,82.33774,958,50.0
0,64.7606,802,50.0
1,85.766495,522,50.0
0,83.085625,919,50.0
0,79.0068,192,50.0
1,87.07295,1067,50.0
0,84.43273,895,50.0
0,83.79145,1159,50.0
1,85.834175,791,50.0
1,85.55186,973,50.0
1,87.19393,782,50.0
1,85.27297,820,50.0
1,85.304825,1041,50.0
0,84.43273,1202,50.0
1,86.69706,1187,50.0
0,84.69543,810,50.0
0,84.78948,1949,50.0
0,82.551155,891,50.0
0,65.90515,983,50.0
0,72.4516,702,50.0
0,48.189682,137,50.0
0,79.524315,1016,50.0
0,82.9958,774,50.0
0,26.56505,180,50.0
1,86.63499,1009,50.0
0,78.69006,1094,50.0
0,84.45883,871,50.0
0,56.309933,181,50.0
0,48.189682,328,50.0
1,82.9958,1053,50.0
1,87.09467,1169,50.0
1,85.316605,863,50.0
1,85.436966,1162,50.0
1,83.88933,1112,50.0
1,85.514534,576,50.0
1,85.85332,1107,50.0
1,86.188034,702,50.0
0,35.26439,207,50.0
0,35.26439,365,50.0
0,82.53537,559,50.0
0,81.544395,1083,50.0
0,48.189682,159,50.0
0,82.285835,372,50.0
1,87.065285,997,50.0
1,87.126816,1184,50.0
0,83.62063,165,50.0
1,85.37042,909,50.0
0,84.69543,546,50.0
0,82.92944,583,50.0
0,81.8078,706,50.0
0,82.42198,1356,50.0
1,85.12117,832,50.0
0,87.71486,1380,50.0
1,86.31625,1065,50.0
0,88.04528,1410,50.0
0,84.35902,358,50.0
0,79.480255,769,50.0
0,26.56505,171,50.0
1,87.02401,1088,50.0
0,84.58403,643,50.0
1,85.92473,510,50.0
0,26.56505,827,50.0
0,83.3244,497,50.0
0,71.06817,202,50.0
0,82.92944,1365,50.0
0,56.309933,409,50.0
1,86.92383,1854,50.0
1,85.20728,992,50.0
0,83.1962,911,50.0
1,86.63063,706,50.0
0,35.26439,786,50.0
0,81.069855,889,50.0
0,26.56505,781,50.0
0,81.89028,801,50.0
0,57.688465,771,50.0
0,84.56578,1026,50.0
0,84.063995,818,50.0
1,87.06046,1334,50.0
0,88.207466,1461,50.0
0,26.56505,772,50.0
1,86.91604,1054,50.0
1,26.56505,1555,50.0
0,48.189682,182,50.0
0,87.46518,450,50.0
0,54.73561,820,50.0
0,60.982857,180,50.0
0,84.18747,775,50.0
1,86.23767,505,50.0
0,84.56578,1213,50.0
0,81.95053,985,50.0
1,85.27297,743,50.0
0,79.975,713,50.0
0,68.198586,835,50.0
1,85.37796,890,50.0
1,87.00884,618,50.0
1,85.304825,897,50.0
1,84.98765,786,50.0
1,85.87486,534,50.0
0,26.56505,819,50.0
0,87.751236,858,50.0
1,85.59154,994,50.0
0,83.69827,1020,50.0
0,79.736565,871,50.0
1,85.6142,642,50.0
0,64.12331,793,50.0
0,56.309933,769,50.0
0,87.42972,1169,50.0
0,35.26439,794,50.0
1,82.285835,986,50.0
1,87.17266,1382,50.0
1,86.68048,975,50.0
0,83.8096,900,50.0
0,71.06817,768,50.0
1,86.42541,1535,50.0
1,86.63354,1235,50.0
1,86.48145,1185,50.0
1,85.177666,1186,50.0
0,84.39959,789,50.0
1,86.905945,1096,50.0
1,85.91697,1313,50.0
1,86.55691,844,50.0
0,71.06817,202,50.0
0,82.47121,954,50.0
0,82.519485,663,50.0
0,72.65393,1139,50.0
0,84.32453,637,50.0
0,83.59076,913,50.0
0,87.56719,671,50.0
1,85.960335,837,50.0
0,78.030525,1058,50.0
1,81.82866,938,50.0
1,87.137596,1079,50.0
0,84.71802,1589,50.0
1,85.30087,1475,50.0
0,87.67427,866,50.0
0,45.0,840,50.0
1,86.32573,1004,50.0
1,87.19393,1743,50.0
0,48.189682,769,50.0
0,48.189682,896,50.0
0,87.48236,1059,50.0
0,83.110664,320,50.0
0,70.52878,768,50.0
1,86.261765,1126,50.0
0,87.30479,1210,50.0
1,86.762314,1426,50.0
1,85.436966,635,50.0
1,86.84198,1205,50.0
0,68.198586,700,50.0
0,87.56719,311,50.0
1,86.58607,1165,50.0
1,84.997215,1088,50.0
1,85.316605,668,50.0
0,26.56505,777,50.0
0,0.0,768,50.0
1,86.2697,935,50.0
0,82.519485,860,50.0
1,83.59076,1251,50.0
1,85.85332,1164,50.0
1,68.198586,153,50.0
0,71.06817,159,50.0
0,83.66949,869,50.0
0,26.56505,775,50.0
1,85.55186,643,50.0
0,48.189682,792,50.0
0,65.90515,771,50.0
1,85.03026,1271,50.0
0,83.047554,849,50.0
1,85.27297,1026,50.0
1,64.7606,205,50.0
0,57.688465,423,50.0
1,85.766495,521,50.0
0,77.47119,798,50.0
1,84.997215,886,50.0
0,65.90515,790,50.0
1,85.834175,1096,50.0
0,82.53537,932,50.0
0,26.56505,166,50.0
1,86.65083,884,50.0
1,65.90515,1163,50.0
0,57.688465,796,50.0
0,81.95053,376,50.0
1,85.64283,822,50.0
0,26.56505,778,50.0
1,86.98825,1543,50.0
0,79.524315,686,50.0
0,87.46518,1286,50.0
1,86.729515,697,50.0
0,82.04803,350,50.0
0,26.56505,167,50.0
1,86.38111,949,50.0
1,85.9778,1040,50.0
0,73.398445,286,50.0
0,83.14771,1718,50.0
1,87.033005,915,50.0
1,86.151665,1074,50.0
0,84.76781,580,50.0
0,79.695145,795,50.0
0,84.58403,546,50.0
0,68.198586,772,50.0
1,85.66781,812,50.0
0,82.70372,1413,50.0
0,65.90515,904,50.0
1,86.295135,1203,50.0
0,26.56505,774,50.0
0,83.550285,327,50.0
0,81.98995,1046,50.0
0,35.26439,772,50.0
0,80.050865,1186,50.0
1,85.6142,905,50.0
0,81.123604,1056,50.0
0,87.421265,940,50.0
1,86.55691,1517,50.0
0,83.047554,1572,50.0
1,86.064125,533,50.0
1,86.337006,1367,50.0
0,81.47448,869,50.0
0,84.26801,567,50.0
1,84.98765,1488,50.0
1,86.43924,1334,50.0
0,83.3244,982,50.0
0,84.023766,1129,50.0
0,0.0,768,50.0
1,87.17266,1278,50.0
0,57.688465,785,50.0
1,85.7636,1002,50.0
0,0.0,768,50.0
1,86.35558,930,50.0
0,48.189682,781,50.0
1,86.23157,750,50.0
1,85.78942,692,50.0
0,74.638596,244,50.0
0,26.56505,167,50.0
1,87.06432,1145,50.0
1,81.869896,1238,50.0
0,87.80589,779,50.0
0,84.35902,1263,50.0
1,87.25261,1392,50.0
1,86.97147,1282,50.0
0,88.28387,794,50.0
0,71.56505,769,50.0
0,70.52878,824,50.0
0,84.78948,938,50.0
0,72.4516,829,50.0
0,26.56505,803,50.0
0,83.110664,855,50.0
0,83.98271,775,50.0
1,85.6142,1238,50.0
1,87.00168,1184,50.0
0,71.79923,745,50.0
1,83.59076,1038,50.0
1,86.399025,993,50.0
0,82.94286,1123,50.0
1,83.99924,888,50.0
0,81.89028,557,50.0
1,85.751976,655,50.0
0,83.86309,867,50.0
0,84.18747,887,50.0
0,77.760445,262,50.0
1,86.05481,1095,50.0
0,60.982857,167,50.0
0,45.0,768,50.0
0,83.14771,992,50.0
0,80.81531,437,50.0
1,85.87486,502,50.0
0,77.54542,1279,50.0
1,86.82505,542,50.0
1,57.688465,166,50.0
0,45.0,774,50.0
0,84.18747,1221,50.0
1,86.42541,1251,50.0
0,83.99924,1098,50.0
0,84.76781,1164,50.0
1,56.309933,798,50.0
1,86.32573,1253,50.0
1,84.61402,1573,50.0
0,26.56505,688,50.0
1,69.62547,787,50.0
0,79.736565,878,50.0
0,83.29016,879,50.0
0,84.625885,969,50.0
0,87.81707,1204,50.0
0,48.189682,770,50.0
1,86.494644,1206,50.0
0,87.73104,561,50.0
1,85.44058,1506,50.0
1,85.436966,860,50.0
1,86.55691,1110,50.0
0,26.56505,783,50.0
0,83.69827,994,50.0
0,82.94286,1005,50.0
0,74.638596,345,50.0
1,86.19644,821,50.0
1,68.58328,214,50.0
0,84.70676,444,50.0
0,71.06817,775,50.0
0,83.33571,1369,50.0
0,57.688465,786,50.0
0,84.20977,710,50.0
0,84.023766,698,50.0
0,84.56578,771,50.0
0,48.189682,773,50.0
1,83.59076,2216,50.0
0,81.35399,1053,50.0
0,84.20977,917,50.0
0,80.30342,871,50.0
1,86.840775,1130,50.0
0,83.66949,358,50.0
0,84.23181,782,50.0
0,82.40536,1039,50.0
1,85.396645,525,50.0
0,64.12331,1633,50.0
1,86.910446,1260,50.0
1,87.13491,1266,50.0
0,87.28367,774,50.0
0,48.189682,809,50.0
0,82.79088,883,50.0
1,85.10339,1276,50.0
1,86.285416,462,50.0
0,82.79088,553,50.0
1,60.982857,808,50.0
1,86.47313,1364,50.0
1,87.13848,1737,50.0
1,82.47121,1178,50.0
0,84.8109,1156,50.0
0,84.289406,1013,50.0
1,85.44058,1013,50.0
0,68.198586,179,50.0
0,83.98271,858,50.0
1,84.98765,782,50.0
0,81.869896,717,50.0
1,86.75062,1116,50.0
0,83.92379,859,50.0
1,85.89345,699,50.0
1,86.02645,863,50.0
0,48.189682,771,50.0
0,77.47119,802,50.0
1,86.24575,980,50.0
1,85.25274,699,50.0
1,86.88659,934,50.0
0,35.26439,780,50.0
0,84.67829,907,50.0
1,86.43924,810,50.0
1,84.958626,1404,50.0
1,85.08541,682,50.0
1,86.76102,445,50.0
1,86.43924,660,50.0
0,87.95361,1220,50.0
1,86.19644,1147,50.0
1,86.79289,1222,50.0
0,84.56578,734,50.0
0,84.35217,1303,50.0
1,85.116745,1143,50.0
0,35.26439,772,50.0
1,35.26439,1345,50.0
0,81.98995,918,50.0
0,81.2792,911,50.0
0,80.56977,590,50.0
0,83.30163,900,50.0
0,82.70372,420,50.0
1,86.188034,951,50.0
0,87.96269,1300,50.0
0,73.398445,219,50.0
0,82.92944,946,50.0
1,85.04885,1096,50.0
1,86.7188,421,50.0
1,85.66781,1237,50.0
0,84.31756,851,50.0
1,85.834175,1131,50.0
0,84.85294,452,50.0
1,85.84241,594,50.0
0,64.12331,792,50.0
1,35.26439,164,50.0
1,85.71352,709,50.0
0,45.0,771,50.0
1,86.19434,900,50.0
0,35.26439,797,50.0
0,26.56505,876,50.0
0,71.06817,769,50.0
0,77.760445,253,50.0
0,79.34469,1079,50.0
0,81.123604,910,50.0
1,87.21061,930,50.0
0,54.73561,181,50.0
1,86.49955,960,50.0
0,57.688465,794,50.0
0,83.659805,930,50.0
0,35.26439,773,50.0
1,86.18592,1272,50.0
1,84.948845,820,50.0
0,75.96375,154,50.0
1,86.933754,1151,50.0
0,84.52875,809,50.0
0,83.085625,543,50.0
0,45.0,793,50.0
0,35.26439,769,50.0
0,80.30342,695,50.0
1,57.688465,777,50.0
0,87.38186,1123,50.0
0,26.56505,785,50.0
1,86.57541,1439,50.0
0,35.26439,771,50.0
0,82.551155,776,50.0
0,84.11897,1189,50.0
0,54.73561,129,50.0
0,56.309933,169,50.0
0,83.59076,729,50.0
0,83.88933,915,50.0
0,65.90515,214,50.0
0,81.8078,326,50.0
0,78.09531,137,50.0
1,85.04885,985,50.0
0,79.155495,1384,50.0
1,86.05715,871,50.0
1,87.15529,696,50.0
1,85.957825,1609,50.0
1,64.12331,796,50.0
1,87.20978,1110,50.0
1,87.2073,1329,50.0
1,84.88891,783,50.0
1,86.07568,911,50.0
0,84.296486,421,50.0
1,85.37796,1269,50.0
0,84.56578,403,50.0
1,85.08541,1769,50.0
0,84.660995,661,50.0
0,84.837296,1417,50.0
0,65.90515,236,50.0
1,26.56505,158,50.0
1,85.88551,725,50.0
0,87.61869,1408,50.0
0,80.26852,732,50.0
0,26.56505,180,50.0
0,57.688465,771,50.0
0,60.982857,786,50.0
0,84.35902,1447,50.0
0,68.198586,781,50.0
0,71.56505,1193,50.0
1,86.071075,977,50.0
0,65.90515,681,50.0
0,48.189682,776,50.0
1,87.034,980,50.0
1,48.189682,793,50.0
0,0.0,768,50.0
0,81.95053,1053,50.0
1,85.03492,782,50.0
0,35.26439,790,50.0
0,83.047554,801,50.0
0,84.56578,957,50.0
1,85.751976,1640,50.0
0,60.982857,164,50.0
0,82.551155,532,50.0
0,80.81531,739,50.0
0,78.69006,1073,50.0
0,68.58328,781,50.0
0,26.56505,785,50.0
1,86.064125,935,50.0
0,81.98995,884,50.0
1,86.16462,862,50.0
1,85.45853,1270,50.0
1,0.0,768,50.0
1,85.24047,1187,50.0
1,85.6709,985,50.0
0,77.760445,1402,50.0
1,86.261765,986,50.0
1,86.484764,1393,50.0
0,0.0,188,50.0
1,85.04885,1289,50.0
1,86.59512,1713,50.0
0,77.54542,797,50.0
0,83.66949,791,50.0
1,85.81198,361,50.0
1,86.686035,1225,50.0
0,84.76781,817,50.0
1,85.898705,1670,50.0
0,79.695145,816,50.0
0,74.49864,388,50.0
0,35.26439,780,50.0
1,86.004776,1055,50.0
0,60.982857,779,50.0
0,78.69006,871,50.0
1,85.66781,486,50.0
1,85.55186,1352,50.0
1,84.958626,392,50.0
1,87.39744,744,50.0
1,85.27297,1408,50.0
0,84.32453,1134,50.0
0,0.0,785,50.0
1,85.66781,754,50.0
0,48.189682,790,50.0
0,0.0,768,50.0
1,86.80662,1087,50.0
0,48.189682,790,50.0
0,84.05602,737,50.0
1,86.24575,916,50.0
1,86.87387,747,50.0
0,84.69543,853,50.0
0,82.42198,1210,50.0
0,48.189682,201,50.0
0,76.82529,878,50.0
0,48.189682,725,50.0
0,83.59076,1028,50.0
1,86.88888,1308,50.0
0,56.309933,780,50.0
0,35.26439,792,50.0
0,84.289406,876,50.0
1,86.05481,1053,50.0
1,86.11199,1795,50.0
1,77.54542,321,50.0
1,85.6142,891,50.0
1,85.20728,264,50.0
1,85.601295,1190,50.0
0,80.050865,1105,50.0
1,85.93755,841,50.0
0,84.35902,1199,50.0
1,87.25812,900,50.0
0,83.477554,484,50.0
0,26.56505,183,50.0
1,48.189682,152,50.0
1,86.0072,1158,50.0
0,82.92944,199,50.0
1,85.86413,418,50.0
0,64.12331,795,50.0
0,73.398445,913,50.0
1,86.25178,1325,50.0
0,45.0,771,50.0
1,86.25978,669,50.0
0,79.0068,709,50.0
0,82.92944,1309,50.0
1,85.30087,624,50.0
0,83.14771,1835,50.0
0,80.050865,1221,50.0
0,83.59076,2051,50.0
0,35.26439,781,50.0
0,82.79088,857,50.0
0,87.655365,1720,50.0
0,82.17876,199,50.0
1,85.81198,1121,50.0
